orderId,orderDate,userId,totalCharges,commonId,pupId,pickupDate,orderYear,orderMonth,orderDay,purchaseOccasion,orderPeriod,orderQuarter,cohortMonthly,cohortQuarterly
1916,2009-12-01T00:00:00Z,166847,47.9835,7GJ2K,6,2009-12-03T00:00:00Z,2009,12,1,1,12,4,12,4
1932,2009-12-03T00:00:00Z,166847,14.04,VVJ8C,5,2009-12-04T00:00:00Z,2009,12,3,2,12,4,12,4
2164,2009-12-29T00:00:00Z,166847,37.8682,7KT2T,5,2009-12-30T00:00:00Z,2009,12,29,3,12,4,12,4
2959,2010-02-22T00:00:00Z,166847,24.0375,XCFEK,15,2010-02-22T00:00:00Z,2010,2,22,4,14,5,12,4
3114,2010-03-02T00:00:00Z,166847,29.29,B4TWG,3,2010-03-02T00:00:00Z,2010,3,2,5,15,5,12,4
1924,2009-12-02T00:00:00Z,168030,95,5D2FT,4,2009-12-03T00:00:00Z,2009,12,2,1,12,4,12,4
1926,2009-12-02T00:00:00Z,168652,44.15,PXHEJ,18,2009-12-07T00:00:00Z,2009,12,2,1,12,4,12,4
1927,2009-12-03T00:00:00Z,168756,54.62,6PB7U,18,2009-12-07T00:00:00Z,2009,12,3,1,12,4,12,4
2028,2009-12-13T00:00:00Z,168756,67.9702,SZC9B,18,2009-12-14T00:00:00Z,2009,12,13,2,12,4,12,4
2137,2009-12-26T00:00:00Z,168756,46.0092,3HNFE,18,2009-12-28T00:00:00Z,2009,12,26,3,12,4,12,4
2838,2010-02-14T00:00:00Z,168756,45.87,Y3YMT,18,2010-02-15T00:00:00Z,2010,2,14,4,14,5,12,4
3091,2010-03-01T00:00:00Z,168756,50.9,8A9H4,18,2010-03-01T00:00:00Z,2010,3,1,5,15,5,12,4
1946,2009-12-05T00:00:00Z,168850,96.17,L87X8,18,2009-12-07T00:00:00Z,2009,12,5,1,12,4,12,4
1963,2009-12-07T00:00:00Z,168865,132.8092,UGBPV,18,2009-12-07T00:00:00Z,2009,12,7,1,12,4,12,4
2036,2009-12-14T00:00:00Z,168865,89.6322,A957S,18,2009-12-14T00:00:00Z,2009,12,14,2,12,4,12,4
2200,2010-01-04T00:00:00Z,168865,79.9252,QQGUV,18,2010-01-04T00:00:00Z,2010,1,4,3,13,5,12,4
2843,2010-02-15T00:00:00Z,168865,112.6018,35W6P,18,2010-02-15T00:00:00Z,2010,2,15,4,14,5,12,4
1959,2009-12-06T00:00:00Z,169008,54.72,2VM2G,20,2009-12-07T00:00:00Z,2009,12,6,1,12,4,12,4
2040,2009-12-14T00:00:00Z,169008,12.54,E34CQ,20,2009-12-14T00:00:00Z,2009,12,14,2,12,4,12,4
2381,2010-01-18T00:00:00Z,169008,17.03,357M6,20,2010-01-18T00:00:00Z,2010,1,18,3,13,5,12,4
2574,2010-01-30T00:00:00Z,169008,17.34,W3LGW,20,2010-02-01T00:00:00Z,2010,1,30,4,13,5,12,4
2711,2010-02-07T00:00:00Z,169008,22.7,QCKKF,20,2010-02-08T00:00:00Z,2010,2,7,5,14,5,12,4
2833,2010-02-14T00:00:00Z,169008,14.89,F5J5U,20,2010-02-15T00:00:00Z,2010,2,14,6,14,5,12,4
1931,2009-12-03T00:00:00Z,169347,12.03,4VM7E,20,2009-12-07T00:00:00Z,2009,12,3,1,12,4,12,4
1935,2009-12-03T00:00:00Z,170460,21.44,9MJMC,18,2009-12-07T00:00:00Z,2009,12,3,1,12,4,12,4
2179,2009-12-30T00:00:00Z,170460,35.6902,5P9HX,18,2010-01-04T00:00:00Z,2009,12,30,2,12,4,12,4
1938,2009-12-03T00:00:00Z,170690,18.415,J722D,19,2009-12-04T00:00:00Z,2009,12,3,1,12,4,12,4
1943,2009-12-04T00:00:00Z,171080,32.8,9C4BX,5,2009-12-04T00:00:00Z,2009,12,4,1,12,4,12,4
1982,2009-12-07T00:00:00Z,173006,67.6325,4KNV3,11,2009-12-09T00:00:00Z,2009,12,7,1,12,4,12,4
1945,2009-12-04T00:00:00Z,173141,10.58,N5CLG,14,2009-12-07T00:00:00Z,2009,12,4,1,12,4,12,4
1948,2009-12-06T00:00:00Z,177092,11.04,ZJ685,4,2009-12-07T00:00:00Z,2009,12,6,1,12,4,12,4
1957,2009-12-06T00:00:00Z,177820,52.04,634RV,18,2009-12-07T00:00:00Z,2009,12,6,1,12,4,12,4
2101,2009-12-20T00:00:00Z,177820,112.2977,E7SBP,18,2009-12-21T00:00:00Z,2009,12,20,2,12,4,12,4
2212,2010-01-04T00:00:00Z,177820,30.086,4CHBC,18,2010-01-04T00:00:00Z,2010,1,4,3,13,5,12,4
1953,2009-12-06T00:00:00Z,177830,130.44,VYS9W,9,2009-12-09T00:00:00Z,2009,12,6,1,12,4,12,4
2046,2009-12-14T00:00:00Z,177830,89.6968,WQHGM,9,2009-12-16T00:00:00Z,2009,12,14,2,12,4,12,4
2216,2010-01-04T00:00:00Z,177830,231.496,ZL3K4,3,2010-01-05T00:00:00Z,2010,1,4,3,13,5,12,4
2220,2010-01-04T00:00:00Z,177830,14.095,WWWGQ,3,2010-01-05T00:00:00Z,2010,1,4,4,13,5,12,4
2409,2010-01-19T00:00:00Z,177830,117.5775,28VZ5,9,2010-01-20T00:00:00Z,2010,1,19,5,13,5,12,4
2413,2010-01-19T00:00:00Z,177830,47.7,2HP7E,9,2010-01-20T00:00:00Z,2010,1,19,6,13,5,12,4
2505,2010-01-26T00:00:00Z,177830,95,YHVRT,9,2010-01-27T00:00:00Z,2010,1,26,7,13,5,12,4
2513,2010-01-27T00:00:00Z,177830,134.14,LGKDY,9,2010-01-27T00:00:00Z,2010,1,27,8,13,5,12,4
2769,2010-02-10T00:00:00Z,177830,51.655,AAUUU,9,2010-02-10T00:00:00Z,2010,2,10,9,14,5,12,4
2890,2010-02-17T00:00:00Z,177830,90.8302,8KEKB,9,2010-02-17T00:00:00Z,2010,2,17,10,14,5,12,4
3009,2010-02-24T00:00:00Z,177830,115.0597,ETPP6,9,2010-02-24T00:00:00Z,2010,2,24,11,14,5,12,4
2086,2009-12-17T00:00:00Z,177888,70.89,MZXH2,19,2009-12-18T00:00:00Z,2009,12,17,1,12,4,12,4
2163,2009-12-29T00:00:00Z,177888,47.4882,XZLG2,19,2009-12-31T00:00:00Z,2009,12,29,2,12,4,12,4
2258,2010-01-07T00:00:00Z,177888,25.9,XW37H,19,2010-01-08T00:00:00Z,2010,1,7,3,13,5,12,4
2347,2010-01-14T00:00:00Z,177888,32.57,T9LRK,19,2010-01-15T00:00:00Z,2010,1,14,4,13,5,12,4
2435,2010-01-21T00:00:00Z,177888,35.44,Q28Q5,19,2010-01-22T00:00:00Z,2010,1,21,5,13,5,12,4
2566,2010-01-29T00:00:00Z,177888,13.46,D5N2R,19,2010-01-29T00:00:00Z,2010,1,29,6,13,5,12,4
2809,2010-02-12T00:00:00Z,177888,16.5,3GGEB,19,2010-02-12T00:00:00Z,2010,2,12,7,14,5,12,4
1955,2009-12-06T00:00:00Z,177890,11.2,AHAYF,14,2009-12-07T00:00:00Z,2009,12,6,1,12,4,12,4
1966,2009-12-07T00:00:00Z,177929,27.43,AR7YT,14,2009-12-07T00:00:00Z,2009,12,7,1,12,4,12,4
2946,2010-02-21T00:00:00Z,177929,20.35,RQA98,14,2010-02-22T00:00:00Z,2010,2,21,2,14,5,12,4
1960,2009-12-06T00:00:00Z,178147,16.1778,P96HV,16,2009-12-07T00:00:00Z,2009,12,6,1,12,4,12,4
1964,2009-12-07T00:00:00Z,178253,8.439,C7W9G,20,2009-12-07T00:00:00Z,2009,12,7,1,12,4,12,4
1965,2009-12-07T00:00:00Z,178266,20.33,WA598,20,2009-12-07T00:00:00Z,2009,12,7,1,12,4,12,4
1970,2009-12-07T00:00:00Z,178315,20.1545,WJK66,7,2009-12-08T00:00:00Z,2009,12,7,1,12,4,12,4
2060,2009-12-15T00:00:00Z,178315,20.14,MNZHW,7,2009-12-15T00:00:00Z,2009,12,15,2,12,4,12,4
1969,2009-12-07T00:00:00Z,178319,74.145,QV7GX,20,2009-12-07T00:00:00Z,2009,12,7,1,12,4,12,4
2969,2010-02-22T00:00:00Z,178319,90.65,KDN2S,4,2010-02-22T00:00:00Z,2010,2,22,2,14,5,12,4
1972,2009-12-07T00:00:00Z,178373,31.86,F5QQB,20,2009-12-07T00:00:00Z,2009,12,7,1,12,4,12,4
2459,2010-01-24T00:00:00Z,178713,30.5932,6XUBL,4,2010-01-25T00:00:00Z,2010,1,24,1,13,5,13,5
2614,2010-02-01T00:00:00Z,178713,176.4675,L6SKC,4,2010-02-02T00:00:00Z,2010,2,1,2,14,5,13,5
3156,2010-03-04T00:00:00Z,178713,126.981,92H2E,4,2010-03-05T00:00:00Z,2010,3,4,3,15,5,13,5
1980,2009-12-07T00:00:00Z,178719,5.99,5UV8G,9,2009-12-09T00:00:00Z,2009,12,7,1,12,4,12,4
2029,2009-12-13T00:00:00Z,178719,5.99,QLPBC,18,2009-12-14T00:00:00Z,2009,12,13,2,12,4,12,4
2202,2010-01-04T00:00:00Z,178719,23.6,JP6BQ,18,2010-01-04T00:00:00Z,2010,1,4,3,13,5,12,4
2315,2010-01-12T00:00:00Z,178719,7.63,4RMDF,11,2010-01-13T00:00:00Z,2010,1,12,4,13,5,12,4
2376,2010-01-17T00:00:00Z,178719,5.7,EUS2D,18,2010-01-18T00:00:00Z,2010,1,17,5,13,5,12,4
2634,2010-02-03T00:00:00Z,178719,13.49,Q79RG,6,2010-02-04T00:00:00Z,2010,2,3,6,14,5,12,4
2781,2010-02-11T00:00:00Z,178719,2.92,4KAE5,6,2010-02-11T00:00:00Z,2010,2,11,7,14,5,12,4
3222,2010-03-08T00:00:00Z,178719,17.82,D9VPJ,18,2010-03-08T00:00:00Z,2010,3,8,8,15,5,12,4
1981,2009-12-07T00:00:00Z,178724,10.23,5QN6C,3,2009-12-08T00:00:00Z,2009,12,7,1,12,4,12,4
2039,2009-12-14T00:00:00Z,178735,116.8617,MA2DA,15,2009-12-14T00:00:00Z,2009,12,14,1,12,4,12,4
2094,2009-12-18T00:00:00Z,178748,4.081,V736N,11,2009-12-23T00:00:00Z,2009,12,18,1,12,4,12,4
2042,2009-12-14T00:00:00Z,178762,54.0785,BL68U,18,2009-12-14T00:00:00Z,2009,12,14,1,12,4,12,4
2165,2009-12-29T00:00:00Z,178762,218.5882,NXN2H,5,2009-12-30T00:00:00Z,2009,12,29,2,12,4,12,4
2211,2010-01-04T00:00:00Z,178762,193.8672,M8Y5Q,4,2010-01-04T00:00:00Z,2010,1,4,3,13,5,12,4
2294,2010-01-11T00:00:00Z,178762,140.74,CZRCV,4,2010-01-11T00:00:00Z,2010,1,11,4,13,5,12,4
2389,2010-01-18T00:00:00Z,178762,182.2527,A3SNL,4,2010-01-18T00:00:00Z,2010,1,18,5,13,5,12,4
2473,2010-01-25T00:00:00Z,178762,142.9547,C6LP2,4,2010-01-25T00:00:00Z,2010,1,25,6,13,5,12,4
2868,2010-02-16T00:00:00Z,178762,184.0077,2NUVT,4,2010-02-16T00:00:00Z,2010,2,16,7,14,5,12,4
3015,2010-02-24T00:00:00Z,178762,213.7187,R4K8M,4,2010-02-24T00:00:00Z,2010,2,24,8,14,5,12,4
1987,2009-12-08T00:00:00Z,178773,64.5577,AG4CW,7,2009-12-08T00:00:00Z,2009,12,8,1,12,4,12,4
2236,2010-01-05T00:00:00Z,178773,35.6365,42FNP,7,2010-01-07T00:00:00Z,2010,1,5,2,13,5,12,4
2196,2010-01-03T00:00:00Z,179082,120.17,L74JM,15,2010-01-04T00:00:00Z,2010,1,3,1,13,5,13,5
1996,2009-12-08T00:00:00Z,180056,10.84,JKW7A,4,2009-12-09T00:00:00Z,2009,12,8,1,12,4,12,4
2001,2009-12-09T00:00:00Z,180839,56.27,NH52Y,4,2009-12-11T00:00:00Z,2009,12,9,1,12,4,12,4
2004,2009-12-09T00:00:00Z,181222,45.44,YZ9UK,6,2009-12-10T00:00:00Z,2009,12,9,1,12,4,12,4
2075,2009-12-16T00:00:00Z,181222,75.32,FXXRM,6,2009-12-17T00:00:00Z,2009,12,16,2,12,4,12,4
2180,2009-12-30T00:00:00Z,181222,56.0815,6MSWS,6,2009-12-31T00:00:00Z,2009,12,30,3,12,4,12,4
2244,2010-01-06T00:00:00Z,181222,83.419,ARW3J,6,2010-01-07T00:00:00Z,2010,1,6,4,13,5,12,4
2423,2010-01-20T00:00:00Z,181222,44.3035,VVV9J,6,2010-01-21T00:00:00Z,2010,1,20,5,13,5,12,4
2898,2010-02-17T00:00:00Z,181222,118.634,MUK7Z,6,2010-02-18T00:00:00Z,2010,2,17,6,14,5,12,4
3020,2010-02-24T00:00:00Z,181222,57.36,EVLYG,6,2010-02-25T00:00:00Z,2010,2,24,7,14,5,12,4
3141,2010-03-03T00:00:00Z,181222,90.13,XBSHS,6,2010-03-04T00:00:00Z,2010,3,3,8,15,5,12,4
2010,2009-12-10T00:00:00Z,182300,7.36,GWSEG,4,2009-12-14T00:00:00Z,2009,12,10,1,12,4,12,4
2013,2009-12-10T00:00:00Z,182646,9.78,H335R,4,2009-12-17T00:00:00Z,2009,12,10,1,12,4,12,4
2016,2009-12-10T00:00:00Z,182695,15.84,HADA8,19,2009-12-11T00:00:00Z,2009,12,10,1,12,4,12,4
2546,2010-01-29T00:00:00Z,182695,13.59,E4FAY,19,2010-01-29T00:00:00Z,2010,1,29,2,13,5,12,4
2697,2010-02-05T00:00:00Z,182695,32.266,S8J7F,19,2010-02-05T00:00:00Z,2010,2,5,3,14,5,12,4
2023,2009-12-11T00:00:00Z,184243,102.8227,TXPJ7,18,2009-12-14T00:00:00Z,2009,12,11,1,12,4,12,4
2110,2009-12-21T00:00:00Z,184243,149.2885,D2TZL,3,2009-12-22T00:00:00Z,2009,12,21,2,12,4,12,4
2684,2010-02-04T00:00:00Z,184243,164.955,NEVDZ,4,2010-02-05T00:00:00Z,2010,2,4,3,14,5,12,4
2027,2009-12-13T00:00:00Z,188649,24.6,SFJLH,18,2009-12-14T00:00:00Z,2009,12,13,1,12,4,12,4
2378,2010-01-17T00:00:00Z,188649,22.29,Y8KM4,18,2010-01-18T00:00:00Z,2010,1,17,2,13,5,12,4
3205,2010-03-08T00:00:00Z,188649,68.2752,PR4YL,4,2010-03-08T00:00:00Z,2010,3,8,3,15,5,12,4
2025,2009-12-13T00:00:00Z,189273,46.63,794HU,4,2009-12-14T00:00:00Z,2009,12,13,1,12,4,12,4
2295,2010-01-11T00:00:00Z,189706,62.2,JHN9L,11,2010-01-13T00:00:00Z,2010,1,11,1,13,5,13,5
2299,2010-01-11T00:00:00Z,189706,57.8182,GVTGN,11,2010-01-13T00:00:00Z,2010,1,11,2,13,5,13,5
2558,2010-01-29T00:00:00Z,189706,90.8792,SZT72,5,2010-01-29T00:00:00Z,2010,1,29,3,13,5,13,5
2729,2010-02-08T00:00:00Z,190148,57.906,2Q5V4,5,2010-02-12T00:00:00Z,2010,2,8,1,14,5,14,5
2909,2010-02-18T00:00:00Z,190148,88.27,6KG4N,5,2010-02-19T00:00:00Z,2010,2,18,2,14,5,14,5
3027,2010-02-25T00:00:00Z,190148,66.8887,LBYJG,5,2010-02-26T00:00:00Z,2010,2,25,3,14,5,14,5
3153,2010-03-04T00:00:00Z,190148,61.69,LS99Y,5,2010-03-05T00:00:00Z,2010,3,4,4,15,5,14,5
2195,2010-01-03T00:00:00Z,190444,61.184,EXY4G,18,2010-01-04T00:00:00Z,2010,1,3,1,13,5,13,5
2382,2010-01-18T00:00:00Z,190444,46.6868,RGQ22,18,2010-01-18T00:00:00Z,2010,1,18,2,13,5,13,5
2466,2010-01-24T00:00:00Z,190444,68.8772,F433W,18,2010-01-25T00:00:00Z,2010,1,24,3,13,5,13,5
2948,2010-02-21T00:00:00Z,190444,114.9302,TQCQS,18,2010-02-22T00:00:00Z,2010,2,21,4,14,5,13,5
3081,2010-03-01T00:00:00Z,190470,43.22,LY2WM,17,2010-03-01T00:00:00Z,2010,3,1,1,15,5,15,5
2421,2010-01-20T00:00:00Z,191636,57.594,GYERR,15,2010-01-22T00:00:00Z,2010,1,20,1,13,5,13,5
2061,2009-12-15T00:00:00Z,192617,9.84,TSSP7,6,2009-12-17T00:00:00Z,2009,12,15,1,12,4,12,4
2672,2010-02-04T00:00:00Z,192617,25.37,CWHZB,15,2010-02-05T00:00:00Z,2010,2,4,2,14,5,12,4
2070,2009-12-16T00:00:00Z,192833,65.23,4JBFZ,15,2009-12-18T00:00:00Z,2009,12,16,1,12,4,12,4
2792,2010-02-11T00:00:00Z,192833,21.51,CGWQH,15,2010-02-12T00:00:00Z,2010,2,11,2,14,5,12,4
2064,2009-12-15T00:00:00Z,193130,162.9037,2LJYB,11,2009-12-16T00:00:00Z,2009,12,15,1,12,4,12,4
2089,2009-12-18T00:00:00Z,193130,48.7085,Z5AR3,15,2009-12-18T00:00:00Z,2009,12,18,2,12,4,12,4
2065,2009-12-15T00:00:00Z,193203,35.569,DWPGF,9,2009-12-16T00:00:00Z,2009,12,15,1,12,4,12,4
2176,2009-12-30T00:00:00Z,193203,68.08,R7CUN,7,2009-12-31T00:00:00Z,2009,12,30,2,12,4,12,4
2067,2009-12-16T00:00:00Z,193372,13.68,LWSG6,11,2009-12-16T00:00:00Z,2009,12,16,1,12,4,12,4
2078,2009-12-17T00:00:00Z,195357,50.45,HKXGY,5,2009-12-18T00:00:00Z,2009,12,17,1,12,4,12,4
2151,2009-12-28T00:00:00Z,195392,27.59,RQG8K,3,2009-12-29T00:00:00Z,2009,12,28,1,12,4,12,4
2095,2009-12-18T00:00:00Z,197382,11.25,SDSUE,4,2009-12-23T00:00:00Z,2009,12,18,1,12,4,12,4
2114,2009-12-22T00:00:00Z,203074,28.876,U4QNN,7,2009-12-22T00:00:00Z,2009,12,22,1,12,4,12,4
2123,2009-12-22T00:00:00Z,203074,95,AR4TF,12,2009-12-23T00:00:00Z,2009,12,22,2,12,4,12,4
2109,2009-12-21T00:00:00Z,204098,103.298,L4T38,4,2009-12-22T00:00:00Z,2009,12,21,1,12,4,12,4
2117,2009-12-22T00:00:00Z,204711,98.79,XVGLC,7,2009-12-22T00:00:00Z,2009,12,22,1,12,4,12,4
2450,2010-01-23T00:00:00Z,204711,159.7328,A7ERC,7,2010-01-26T00:00:00Z,2010,1,23,2,13,5,12,4
2118,2009-12-22T00:00:00Z,204965,8.19,Z53QD,4,2009-12-22T00:00:00Z,2009,12,22,1,12,4,12,4
2127,2009-12-23T00:00:00Z,207644,135.95,VV8DA,4,2009-12-23T00:00:00Z,2009,12,23,1,12,4,12,4
2133,2009-12-23T00:00:00Z,209418,9,AAK3P,4,2009-12-28T00:00:00Z,2009,12,23,1,12,4,12,4
2563,2010-01-29T00:00:00Z,213237,24.0168,HGFEK,4,2010-01-29T00:00:00Z,2010,1,29,1,13,5,13,5
2170,2009-12-30T00:00:00Z,219046,34.39,QZ4N5,5,2009-12-30T00:00:00Z,2009,12,30,1,12,4,12,4
2252,2010-01-07T00:00:00Z,219046,40.31,4HMGL,7,2010-01-07T00:00:00Z,2010,1,7,2,13,5,12,4
2333,2010-01-13T00:00:00Z,219046,47.65,L6E4H,11,2010-01-13T00:00:00Z,2010,1,13,3,13,5,12,4
2433,2010-01-21T00:00:00Z,219046,85.23,MJ6MS,7,2010-01-21T00:00:00Z,2010,1,21,4,13,5,12,4
2526,2010-01-28T00:00:00Z,219046,15.5477,TQ4MQ,7,2010-01-28T00:00:00Z,2010,1,28,5,13,5,12,4
2813,2010-02-12T00:00:00Z,219046,38.17,8UL4F,5,2010-02-12T00:00:00Z,2010,2,12,6,14,5,12,4
2884,2010-02-17T00:00:00Z,219046,52.7052,9DFHU,11,2010-02-17T00:00:00Z,2010,2,17,7,14,5,12,4
3169,2010-03-05T00:00:00Z,219046,126.0677,V52EN,5,2010-03-05T00:00:00Z,2010,3,5,8,15,5,12,4
3170,2010-03-05T00:00:00Z,219046,5.08,VGNN6,5,2010-03-05T00:00:00Z,2010,3,5,9,15,5,12,4
2153,2009-12-28T00:00:00Z,221384,20.45,S8AK9,4,2009-12-30T00:00:00Z,2009,12,28,1,12,4,12,4
2237,2010-01-05T00:00:00Z,221405,5.63,E2SPA,11,2010-01-06T00:00:00Z,2010,1,5,1,13,5,13,5
2287,2010-01-10T00:00:00Z,221405,10.51,SERWJ,11,2010-01-13T00:00:00Z,2010,1,10,2,13,5,13,5
2587,2010-01-31T00:00:00Z,221405,25.06,FCEZC,11,2010-02-03T00:00:00Z,2010,1,31,3,13,5,13,5
2755,2010-02-09T00:00:00Z,221405,18.4,TUX3R,11,2010-02-10T00:00:00Z,2010,2,9,4,14,5,13,5
2207,2010-01-04T00:00:00Z,222278,39.54,ZTVKL,18,2010-01-04T00:00:00Z,2010,1,4,1,13,5,13,5
2292,2010-01-11T00:00:00Z,222278,28.7,GHXR5,18,2010-01-11T00:00:00Z,2010,1,11,2,13,5,13,5
2590,2010-01-31T00:00:00Z,222278,87.2602,3P85Y,18,2010-02-01T00:00:00Z,2010,1,31,3,13,5,13,5
2713,2010-02-08T00:00:00Z,222278,6.2488,2F993,18,2010-02-08T00:00:00Z,2010,2,8,4,14,5,13,5
2845,2010-02-15T00:00:00Z,222278,67.0835,YW9DK,18,2010-02-15T00:00:00Z,2010,2,15,5,14,5,13,5
2232,2010-01-05T00:00:00Z,225475,46.7177,FD5YB,11,2010-01-06T00:00:00Z,2010,1,5,1,13,5,13,5
2189,2010-01-02T00:00:00Z,227868,68.02,964ED,4,2010-01-04T00:00:00Z,2010,1,2,1,13,5,13,5
2209,2010-01-04T00:00:00Z,229312,54.05,LYCK2,11,2010-01-06T00:00:00Z,2010,1,4,1,13,5,13,5
2637,2010-02-03T00:00:00Z,229312,49.8302,SAVNK,11,2010-02-03T00:00:00Z,2010,2,3,2,14,5,13,5
3133,2010-03-03T00:00:00Z,229312,51.7,25AEY,11,2010-03-03T00:00:00Z,2010,3,3,3,15,5,13,5
2192,2010-01-03T00:00:00Z,229411,109.86,PWGU4,15,2010-01-04T00:00:00Z,2010,1,3,1,13,5,13,5
2194,2010-01-03T00:00:00Z,229411,2.35,WFWLN,15,2010-01-04T00:00:00Z,2010,1,3,2,13,5,13,5
2289,2010-01-11T00:00:00Z,229411,129.379,QFS75,15,2010-01-11T00:00:00Z,2010,1,11,3,13,5,13,5
2555,2010-01-29T00:00:00Z,229411,96.9412,WG3MB,15,2010-01-29T00:00:00Z,2010,1,29,4,13,5,13,5
2688,2010-02-05T00:00:00Z,229411,105.735,C8V9J,4,2010-02-05T00:00:00Z,2010,2,5,5,14,5,13,5
3167,2010-03-05T00:00:00Z,229411,121.476,8ZQC8,15,2010-03-05T00:00:00Z,2010,3,5,6,15,5,13,5
2193,2010-01-03T00:00:00Z,229448,26.25,YMYW9,11,2010-01-06T00:00:00Z,2010,1,3,1,13,5,13,5
3164,2010-03-04T00:00:00Z,229448,21.65,FCXZR,5,2010-03-05T00:00:00Z,2010,3,4,2,15,5,13,5
2206,2010-01-04T00:00:00Z,230242,37.24,D5XRL,15,2010-01-04T00:00:00Z,2010,1,4,1,13,5,13,5
2301,2010-01-11T00:00:00Z,230242,29.9,Z6E8K,15,2010-01-11T00:00:00Z,2010,1,11,2,13,5,13,5
2480,2010-01-25T00:00:00Z,230242,50.1858,ADWPR,15,2010-01-25T00:00:00Z,2010,1,25,3,13,5,13,5
2218,2010-01-04T00:00:00Z,231090,72.9922,SS79M,3,2010-01-05T00:00:00Z,2010,1,4,1,13,5,13,5
2304,2010-01-11T00:00:00Z,231090,53.6937,8P9DD,3,2010-01-12T00:00:00Z,2010,1,11,2,13,5,13,5
2350,2010-01-14T00:00:00Z,231090,120.59,MW7RV,5,2010-01-15T00:00:00Z,2010,1,14,3,13,5,13,5
2497,2010-01-26T00:00:00Z,231090,34.85,JR27K,3,2010-01-26T00:00:00Z,2010,1,26,4,13,5,13,5
2613,2010-02-01T00:00:00Z,231090,71.85,N7NM4,3,2010-02-02T00:00:00Z,2010,2,1,5,14,5,13,5
2737,2010-02-08T00:00:00Z,231090,53.19,2LVYH,3,2010-02-09T00:00:00Z,2010,2,8,6,14,5,13,5
2219,2010-01-04T00:00:00Z,231319,37.21,B8P25,3,2010-01-05T00:00:00Z,2010,1,4,1,13,5,13,5
2395,2010-01-18T00:00:00Z,231319,47.433,TGZT6,3,2010-01-19T00:00:00Z,2010,1,18,2,13,5,13,5
2490,2010-01-25T00:00:00Z,231319,38.339,PZWAP,3,2010-01-26T00:00:00Z,2010,1,25,3,13,5,13,5
2859,2010-02-15T00:00:00Z,231319,36.11,DY6AN,3,2010-02-16T00:00:00Z,2010,2,15,4,14,5,13,5
2989,2010-02-23T00:00:00Z,231319,32.4,P4EJC,3,2010-02-23T00:00:00Z,2010,2,23,5,14,5,13,5
3108,2010-03-02T00:00:00Z,231319,26.93,6CWDX,3,2010-03-02T00:00:00Z,2010,3,2,6,15,5,13,5
3232,2010-03-08T00:00:00Z,231319,35.77,AS2YP,3,2010-03-09T00:00:00Z,2010,3,8,7,15,5,13,5
2222,2010-01-05T00:00:00Z,231450,49.24,NFRVF,7,2010-01-05T00:00:00Z,2010,1,5,1,13,5,13,5
2369,2010-01-16T00:00:00Z,231450,113.5237,86MSW,7,2010-01-19T00:00:00Z,2010,1,16,2,13,5,13,5
2602,2010-02-01T00:00:00Z,231450,78.0385,K7VQ2,7,2010-02-02T00:00:00Z,2010,2,1,3,14,5,13,5
2741,2010-02-09T00:00:00Z,231450,149.1185,8DVUD,7,2010-02-09T00:00:00Z,2010,2,9,4,14,5,13,5
3107,2010-03-02T00:00:00Z,231450,117.4625,HS77H,7,2010-03-02T00:00:00Z,2010,3,2,5,15,5,13,5
2234,2010-01-05T00:00:00Z,232795,47.33,3L38P,9,2010-01-06T00:00:00Z,2010,1,5,1,13,5,13,5
2860,2010-02-15T00:00:00Z,233679,28.72,3USJM,9,2010-02-17T00:00:00Z,2010,2,15,1,14,5,14,5
2238,2010-01-06T00:00:00Z,233720,33.95,HLJS6,4,2010-01-06T00:00:00Z,2010,1,6,1,13,5,13,5
2278,2010-01-09T00:00:00Z,233720,78.64,8YDYZ,4,2010-01-11T00:00:00Z,2010,1,9,2,13,5,13,5
2575,2010-01-30T00:00:00Z,233720,88.0755,WGLBF,4,2010-02-01T00:00:00Z,2010,1,30,3,13,5,13,5
2247,2010-01-06T00:00:00Z,233908,15.7562,PRKF8,6,2010-01-07T00:00:00Z,2010,1,6,1,13,5,13,5
2242,2010-01-06T00:00:00Z,237740,104.38,72VZY,4,2010-01-08T00:00:00Z,2010,1,6,1,13,5,13,5
2243,2010-01-06T00:00:00Z,237740,104.913,E6R46,4,2010-01-08T00:00:00Z,2010,1,6,2,13,5,13,5
2426,2010-01-20T00:00:00Z,237740,56.0015,P2PL3,4,2010-01-22T00:00:00Z,2010,1,20,3,13,5,13,5
2245,2010-01-06T00:00:00Z,237765,6.8992000000000004,JUDAL,7,2010-01-07T00:00:00Z,2010,1,6,1,13,5,13,5
2402,2010-01-19T00:00:00Z,237765,21.88,YMAEQ,7,2010-01-19T00:00:00Z,2010,1,19,2,13,5,13,5
2736,2010-02-08T00:00:00Z,237765,12.28,GRLCU,7,2010-02-09T00:00:00Z,2010,2,8,3,14,5,13,5
2248,2010-01-06T00:00:00Z,238245,87.55,ESZFJ,4,2010-01-07T00:00:00Z,2010,1,6,1,13,5,13,5
2576,2010-01-30T00:00:00Z,238245,74.46,M734P,12,2010-02-03T00:00:00Z,2010,1,30,2,13,5,13,5
2882,2010-02-17T00:00:00Z,238245,69.07,URUEH,12,2010-02-17T00:00:00Z,2010,2,17,3,14,5,13,5
3122,2010-03-02T00:00:00Z,238245,98.9152,JZSCT,12,2010-03-03T00:00:00Z,2010,3,2,4,15,5,13,5
